image_id,selected_source,selected_run_idx,predicted_iou,actual_iou,actual_ari
rwtd_418,run2_union,2,0.9083661437034607,0.9163530887353688,0.9242333803200119
rwtd_422,rwtd_422_p02_m00.png,1,0.9453822374343872,0.9504640157305929,0.904029936717891
rwtd_423,rwtd_423_p02_m00.png,1,0.9760648012161255,0.9821648758103656,0.9751947470362194
rwtd_424,run2_union,2,0.9507924318313599,0.9542528792301801,0.8897796269640029
rwtd_425,run1_union,1,0.8365162014961243,0.8894541511993267,0.8433497010044104
rwtd_426,rwtd_426_p01_m00.png,2,0.8658572435379028,0.8960592764264589,0.8513903026514004
rwtd_428,run3_union,3,0.9657576680183411,0.9755855251695711,0.940779163888064
rwtd_429,run0_union,0,0.9200370907783508,0.9198026557473369,0.8221487686992064
rwtd_431,run3_union,3,0.8841625452041626,0.9534086325109735,0.8756839118016481
rwtd_432,run3_union,3,0.7351767420768738,0.8429917524408788,0.6059769176624628
rwtd_434,run1_union,1,0.5891596078872681,0.562660547314578,0.37062601836375747
rwtd_436,run2_union,2,0.9268174767494202,0.9507564520873384,0.92978687581488
rwtd_437,run0_union,0,0.9179579019546509,0.9295120227802721,0.8054426335332812
rwtd_440,run1_union,1,0.9400705695152283,0.950077656967494,0.9617571801955975
rwtd_441,rwtd_441_p01_m00.png,2,0.947760820388794,0.9569596098700629,0.9664380886561006
rwtd_442,run2_union,2,0.6175668239593506,0.6341882601756069,0.6383295173051942
rwtd_443,run3_union,3,0.5765784978866577,0.5744073748892847,0.05196123913523411
rwtd_444,run2_union,2,0.9296191930770874,0.9510888154090121,0.9454764413318801
rwtd_447,run3_union,3,0.8730077743530273,0.9293892298965448,0.8088822893155225
rwtd_448,rwtd_448_p01_m00.png,2,0.9654301404953003,0.9704630200505873,0.9395402363468225
rwtd_449,run0_union,0,0.9571709632873535,0.9580121466919002,0.9141559676011127
rwtd_450,rwtd_450_p02_m00.png,0,0.8232428431510925,0.8331433492898823,0.6383584972058145
rwtd_451,run0_union,0,0.9157834053039551,0.921463500848869,0.9148913187766735
rwtd_452,run2_union,2,0.8946462869644165,0.9070922522227086,0.7876386098458104
rwtd_453,run3_union,3,0.828667163848877,0.9106656825185434,0.77659836393213
rwtd_455,run1_union,1,0.8945947885513306,0.8964895840777302,0.9016895997893736
rwtd_456,rwtd_456_p01_m00.png,2,0.8886940479278564,0.8965588723014238,0.8523052200442697
rwtd_457,run2_union,2,0.9101794958114624,0.9104511864831759,0.8824072337383595
rwtd_461,rwtd_461_p02_m00.png,2,0.870980441570282,0.8523364485959484,0.6789767562728141
rwtd_463,run2_union,2,0.9509907364845276,0.9526417780571212,0.8493255020051629
rwtd_464,rwtd_464_p01_m00.png,2,0.8167335987091064,0.8560805505499606,0.6549229795471101
rwtd_465,rwtd_465_p02_m09.png,3,0.8200896382331848,0.8554455445486142,0.8584392988732591
rwtd_466,run3_union,3,0.7544791102409363,0.8067259019088735,-0.03547006892069645
rwtd_467,run2_union,2,0.8738793730735779,0.8965489339284842,0.8490535494130732
rwtd_468,run2_union,2,0.9516258239746094,0.962629781186504,0.9336814152523647
rwtd_469,rwtd_469_p01_m03.png,3,0.8118467926979065,0.9193548386911421,0.9479642136787801
rwtd_471,run0_union,0,0.5951130390167236,0.6338703015256758,0.5229424881105736
rwtd_472,rwtd_472_p01_m00.png,2,0.9151528477668762,0.9457241496379373,0.886358602840922
rwtd_473,run3_union,3,0.7996739149093628,0.8338956606517135,0.5331526063774424
rwtd_474,run3_union,3,0.7355954647064209,0.7963159527723496,0.23061272801389104
rwtd_475,run0_union,0,0.9390387535095215,0.9355015748760726,0.8413479364444381
rwtd_476,run0_union,0,0.9324126839637756,0.9422644048895592,0.8530732353768163
rwtd_478,run3_union,3,0.9167851805686951,0.9526682528871672,0.8651065093582833
rwtd_479,rwtd_479_p01_m00.png,2,0.909550130367279,0.9288039483258552,0.944034782048449
rwtd_485,run1_union,1,0.7884243726730347,0.8371818110108189,0.8525980321737247
rwtd_492,run2_union,2,0.9599093794822693,0.9698601214015047,0.9314859607001527
